Genus_Name,Baseline_01_2018.09.05,Baseline_02_2018.09.06,Baseline_03_2018.09.07,Baseline_05_2018.09.09,Baseline_06_2018.09.10,Baseline_07_2018.09.11,Baseline_09_2018.09.13,Baseline_10_2018.09.14,Baseline_11_2018.09.15,Baseline_12_2018.09.16,Baseline_14_2018.09.18,Baseline_15_2018.09.19,Baseline_17_2018.09.21,Baseline_18_2018.09.22,Baseline_19_2018.09.23,Baseline_20_2018.09.24,Baseline_21_2018.09.25,Baseline_22_2018.09.26,Baseline_23_2018.09.27,Baseline_24_2018.09.28,Baseline_25_2018.09.29,Baseline_26_2018.09.30,Baseline_27_2018.10.01,Baseline_28_2018.10.02,Baseline_29_2018.10.03,Baseline_30_2018.10.04,Baseline_31_2018.10.05,Baseline_32_2018.10.06,Baseline_33_2018.10.07,OutsideFarm_01_2018.09.05,OutsideFarm_02_2018.09.10,OutsideFarm_03_2018.09.11,OutsideFarm_04_2018.09.12,OutsideFarm_05_2018.09.17,OutsideFarm_06_2018.09.20,OutsideFarm_07_2018.09.22,OutsideFarm_08_2018.09.24,OutsideFarm_10_2018.10.01,OutsideFarm_11_2018.10.03,OutsideFarm_12_2018.10.06,TxAntibiotic_01_2018.09.06,TxAntibiotic_02_2018.09.07,TxAntibiotic_03_2018.09.13,TxAntibiotic_04_2018.09.14,TxAntibiotic_05_2018.09.19,TxAntibiotic_06_2018.09.20,TxAntibiotic_07_2018.09.21,TxAntibiotic_08_2018.09.26,TxAntibiotic_09_2018.09.29,TxAntibiotic_10_2018.10.03,TxAntibiotic_11_2018.10.04,TxAntibiotic_12_2018.10.05
Enterococcus,0.3960630204162,0.798697669584086,0.290146034270947,0.633658299077871,0.461830430736773,0.496227677197941,0.412116933285931,0.492790605439898,0.60507698442242,0.356220653818965,0.565523088498029,0.582377791579412,2.35720162031514,0.714836876210507,0.813103998175536,0.671115886606053,6.27494461530582,0.352709150632369,1.16287018751406,4.09726635796156,0.723946965538704,1.13406747191128,3.97872758398901,8.10876401006182,0.231381272974289,0.446693988015101,0.160441058888527,0.214497398046974,0.355828787783658,2.13347881855936,0.126817771974436,0.633985768087272,0.477205738500412,2.17894025193964,0.763849637399213,4.63849612819376,0.871802553344036,0.8799988510735,1.87617143453944,0.511236659894738,41.6056454790612,2.37270506471073,4.32061145667684,0.912389576838179,1.31864692093443,0.587429154316257,2.85289751847257,0.91907337961398,4.80094808354602,8.31644751735171,5.37677633666818,0.369494854832764
Finegoldia,1.980315102081,1.50452351712351,1.20410604222443,1.12791177235861,1.44706868297522,1.52176487674035,1.09468560404075,1.60156946767967,1.35346167568173,1.08350448869935,0.848284632747044,0.841212365614707,11.8070545446142,1.56866981168417,1.36106538825035,1.81946973702085,16.3031271313553,1.00243653337621,2.27922556752755,15.2867551934099,1.19729690454478,1.15296859644313,16.3706236275143,13.7145677006913,6.53311829574463,8.1232128931635,5.50847635517276,7.06309289283249,3.48712212027984,1.08176390800193,0.797140280982166,1.81853812425033,0.850022721703858,1.0234416334868,1.39129755383428,10.2879465407374,2.3974570216961,1.09119857533114,8.08838351779225,9.33480271585576,0.630130529154837,1.52842964291182,1.13864489652494,0.562963781453345,1.48537239369626,1.79684211908502,14.7087913042561,1.09581826030898,5.87636045426033,18.1696299020402,22.2661796530259,13.8074393121717
Gordonia,0.650674962112329,1.74599025443963,1.39270096450055,2.06572605499386,1.75495563679974,1.09170088983547,1.62271042481335,1.4431724873597,2.1336925240159,1.49909525148815,1.20644925546246,0.560808243743138,4.2092886077056,1.01268557463155,1.04289425852949,1.78964236428281,1.29017552838064,0.81680013830654,0.186059230002249,3.14054426422435,1.76810124275799,0.189011245318546,3.17246560661679,2.13061911488869,9.89495208542989,14.2114865075915,0.133700882407106,11.353040853772,0.658283257399767,0.525857455278716,1.32252819344768,1.90195730426182,1.43161721550123,0.973920264124534,1.73230185624464,3.38967024752621,0.523081532006422,2.04159733449052,13.3138684021391,1.04140801089669,0.681222193680905,1.32463902385691,1.02945976946091,0.679439046581623,2.54635267490787,1.34763158931377,0.771685394340941,0.229768344903495,0.268853092678577,1.31074444566956,3.66885914737358,17.3468110795171
Haemophilus,1.37207546358469,0.594379661085832,0.826916197672199,1.01385327852459,1.87811041832954,0.810505206089971,1.22347214569261,0.721586243679851,1.08276934054538,0.756968889365301,0.885986171980246,0.452960504561765,8.31334500021857,0.476557917473671,1.57317947473093,0.671115886606053,5.86443421991198,0.278454592604502,1.79857255668841,6.34348344760547,0.807479307716247,0.170110120786691,7.64196135074541,10.9013230441392,2.3954767084397,4.71510320682607,2.86119888351206,1.11845071838779,0.92515484823751,0.375612468056226,0.688439333575507,2.51925923634679,0.313166265890895,1.33707697278114,1.07757359561675,3.15179865120858,1.08975319168005,0.58079924170851,1.43144931672268,0.776322335395712,0.153274993578204,1.87778498986309,0.467936258845867,0.465901060513113,1.47021553253609,1.7795647910169,3.08674157736376,1.57302943818547,2.28525128776791,7.11869828251573,9.67819740600272,3.32545369349488
Klebsiella,969.251081605673,22.8278938585777,15.8129588677666,8.16151889212298,11.2224794669036,8.35316589949868,10.3286806404787,16.5084852822366,7.3883084413685,16.0892995308233,14.2323310605337,3.79624041918432,869.786351453247,13.1649124702102,8.3785064159827,19.5816702025277,25.6666737691481,4.6409098767417,6.60510266507985,44.0300146182976,35.5430115965445,0.926155102060875,48.3231363394613,25.5467437561897,8.34333649019054,3.78862678723919,1.41722935351532,3.46260085418686,73.1050244501524,6.68590193140081,14.6565110753312,31.215457160297,6.4571901490837,6.66887774078495,15.4406748131412,29.5258118929257,11.6676241722544,6.63519133709419,2.62664000835522,0.946734555360625,148.642682661173,66.6977583221138,8.68801653923827,27.2746245842051,87.0761673651529,27.9201621580903,67.1366293076619,9.2084082842093,15.4782566213524,65.7180146208119,73.5036953318638,12.5433779666912
Lactobacillus,1.57010697379279,0.464359110223306,1.14607683537024,1.57147258171312,1.908899113712,0.760882438370177,1.44240926650076,0.38719261855992,0.573230827347556,0.71244130763793,0.58437385811463,1.12161648748628,8.41857721541121,4.78543575463145,0.919161041415823,1.37205914595015,343.34307546178,1.11381837041801,0.759741855842518,11.6886481887025,1.18337484751519,254.560345195018,12.5145880835602,11.7287479431251,0.816639786968079,0.727945758246831,2.24617482443938,1.47083930089353,1.60122954502646,392.650249607256,0.398570140491083,1.36807455218832,0.864935401031996,336.613254678432,0.968452218845431,9.21752435730811,8.15135387376674,1.33759825363172,300.034556298311,1.87453441961404,63.0811751348518,3.50810994230236,322.470473845982,1.53359099085566,3.18294084363483,2.95442309964941,314.286415149765,1.07814377223948,1.44028442506381,4.65540268634362,16.0038166256123,1.16682585736662
Lactococcus,7.19985990685164,2.3032211867076,1.42171556792764,2.31918937462501,8.43610253479173,1.98491070879177,8.75748483232604,1.9359630927996,2.02223097425388,4.2004352096153,2.45060005015813,3.70996222783922,142.673837358181,2.36293300747362,16.1206705725237,2.89325515559054,583.159338828048,2.61747317048232,3.5041154983757,110.54299843942,3.07677460353949,393.483610504149,52.2317541862875,102.580001851777,2.123263446117,1.80332017383874,6.12350041424544,2.68121747558717,2.73988166593416,608.387026760029,2.26460307097206,3.68712775650756,1.8491722366891,513.454064671079,2.57799252622234,55.0078066484516,10.6650512359087,2.67519650726344,450.948227466191,2.91594243051073,65.0396889416844,10.3642086262211,492.830467816467,4.71724823769527,13.3835084044265,14.8066701543833,554.187035166241,10.9228336269508,55.498959845792,120.995271760601,175.282908575383,3.63660725545931
Leuconostoc,11.7687297495099,24.0538019095673,13.8834877398648,11.0636739018996,10.3757903438862,13.2658199037583,9.13096580311642,21.5595889879955,12.9454628509323,14.1597709893039,21.2825188971425,6.79440756842648,86.8165775339281,23.192485317052,12.5500834501007,14.0636062459891,64.5869688752973,6.07031011877815,14.6521643626771,167.613551161484,18.3771152790594,3.23209229494713,157.203558153293,122.748483764558,0.979967744361694,1.53861262538535,0.481323176665581,1.70065794165815,0.765031893734864,8.06815581384772,23.8598579557616,25.6096882635253,11.3187236100566,8.4021256684642,13.2582472777149,58.5164126941367,11.1154825551365,8.72958860264912,2.68223027308231,3.52185254594153,6.01178585923398,29.0401632153245,7.03464175798287,4.36782244231043,22.750448601409,17.0872774593758,34.1412325981144,9.2084082842093,13.3466356722579,271.211105042766,233.98465493336,5.1729279676587
Microbacterium,4.38498344032221,6.64962245839774,5.32417972887188,5.42411504010658,8.20518731942334,6.84794194533159,7.48249806997269,10.0494084180779,12.5633089660339,8.44539800095797,12.4603587165732,2.07067659228236,15.4480891902796,7.24765166157875,5.79778503046904,5.07065336546795,3.04950579435423,4.15825524956057,3.14750197420472,6.69705465616053,7.1559373132095,0.151208996254837,19.0347936397007,10.9220086666139,10.8885304929077,10.4394039421307,0.294141941295633,10.3571600771253,0.640491818010584,2.89972825339406,10.4715246001748,9.62657337332515,5.56242938939542,2.50908271435473,5.33330728969808,13.8262865359622,3.18207931970573,7.42719030306034,11.9797020486889,1.13608146643275,4.15545538145352,6.71053395602236,4.13343695313849,4.65901060513113,9.86711661526798,4.76854254680255,1.12245148267773,1.20186518872597,0.268853092678577,5.55936437301229,9.93122217478711,15.26597163388
Moraxella,9.78841464742894,12.2219317810774,5.65784766828347,9.42883549027873,7.75875123637779,5.01189953969921,8.49991174902233,11.7565758726376,4.14000041973235,8.54929569165516,11.9702387065416,6.57871209006373,53.9420335077473,10.6629834034734,7.63610711330069,10.6483720674827,33.0754090003036,12.1591838770633,6.58959772924633,58.5472324754406,12.5020072125722,2.19253044569513,54.9309790670553,56.6372343355848,24.8394601869457,36.6950839043516,2.62053729517927,34.610687299151,6.70737264972195,5.10832956556467,11.9389873901647,17.7682853424459,6.21858727983349,4.55596598132833,10.8166564724567,36.9592992778516,10.1855598315695,10.8063858911826,31.0888555486276,6.9679663274542,7.90217744669849,17.6570014938289,4.11783907784363,7.35735424726957,19.1734293676098,9.98629562337636,17.421382387394,25.5219607723575,3.93677742850774,55.503247561456,93.6191644502224,30.8042026344789
Pantoea,14.5836062160394,41.4579813607368,20.0055690629818,8.89656251905331,14.0550394420891,18.4265877466169,11.1271571987201,61.7572226603072,17.8816171975363,11.6216988308437,28.8039759741663,2.56677619251667,44.9131094442188,25.9326933425256,14.1232629248316,20.387009266455,13.3513619073329,3.76841881991426,8.85331836094036,36.4386327875567,27.0784009225535,0.548132611423783,61.1006359373819,40.7299906525809,55.4770628613648,62.6529678745625,0.668504412035529,54.3904116476254,1.81472681769665,8.15830280618122,39.9294813473794,19.5701396306939,8.30636238577279,7.60978375866797,20.2556555631756,25.481994755526,9.28469719311399,7.51519018816769,58.0084412427232,2.46150984393763,5.39868588492117,22.0676127490887,7.5181758921236,4.44547261906262,18.097292225238,15.0312754192689,8.02085121996796,2.95163950760644,2.22763991076535,56.8365910492923,50.0356480271121,45.7590207063944
Pectobacterium,3.05534330035354,9.52864894178224,5.91897909912732,2.94017450772132,3.01729214748025,6.58328718415935,2.8976971871667,9.1518255295981,5.58900056663867,3.36925368403771,6.93708321890916,1.44515970503039,16.9213402029765,7.44621746052611,4.87862398905322,4.71272489261139,6.13810781684121,1.61503663710611,3.90724383004724,20.9646928366764,5.23469344312602,0.24571461891411,38.5603554395411,15.4728456110363,0.272213262322693,0.28125177023173,0.106960705925685,0.229818640764615,0.213497272670195,1.65269485944739,8.7141926171005,5.10525381670277,2.2070765405644,1.61769806583397,6.26083899225426,10.7636897333727,2.57181753236491,2.04159733449052,0.542005081089172,0.284020366608188,2.40130823272519,7.27823639481818,1.45060240242219,6.25083922855093,5.98696015826552,4.40571865737193,1.91752128290779,0.724654010849485,1.03700478604594,27.7968218650614,17.7117338149069,0.641754221551643
Prevotella,4.92249753945849,2.89760084779343,1.33467175764636,3.82729612643034,3.12505258131883,2.34881100540359,3.76056701623412,2.81594631679942,1.49676938251862,4.71992366310129,3.24233237405537,2.24323297497255,23.4457375449202,3.27633568263149,3.55291094854962,2.98273727380468,16.9482148955456,1.59647299759915,2.49629466919684,41.513419545641,2.79833346294768,0.472528113296365,26.6417001218647,59.388422124713,16.577787675452,18.5626168352942,3.63666400147328,18.9830197271572,3.14908477188537,1.62264586200289,2.42765449208205,9.09269062125166,3.68343179405005,2.0468832669736,2.19606770752274,20.962434425491,6.80005991608348,2.16479717364081,16.45471835922,3.44611378151268,1.44759716157192,11.6451782317091,1.84054928479374,0.892977032650133,8.91223436217753,5.25230773271006,17.7487640698416,2.58047525814695,10.0627871831125,42.1698126830932,58.0059282438202,24.3283191260941
Propionibacterium,243.451451585115,132.249474591598,81.2263822941516,124.932070246193,260.672489455526,72.7138956320717,240.946740776453,133.370257429412,86.0642394948206,159.527482801927,143.228147546934,33.9504682942961,551.353668280319,108.337499905681,68.300735846745,127.899774300745,123.172666732218,42.6778072265167,37.2738657437839,234.188929901763,137.605611680472,4.30945639326285,369.776281230908,214.820189399214,476.209881107319,554.463048679189,9.84038494516298,538.54168152508,60.5442682413893,102.196640308738,129.317893764789,249.573502758355,111.144199032612,123.654859297574,118.901380164445,230.616512629941,142.176466407857,65.6479142900831,558.862828867663,118.247145964542,42.9851204212651,267.620752237465,115.377483556096,39.5821775994265,271.171403016528,192.244829414029,40.5485598117331,22.60567024089,13.4426546339289,148.340112782328,331.841984260721,774.208403460378
Pseudomonas,1368.75136323477,2164.9350436831,2051.18738927846,2942.69646775165,1476.27176054548,2051.47138122658,1421.53296809899,2603.58876518378,2169.63091227489,1544.20169177797,1965.73940484953,572.822481887943,3188.95704919777,1638.56497291364,1272.40170010147,1988.24792565909,1341.2938466642,860.851654856572,681.426424947405,1605.35887498467,2336.05155928013,48.5191866732707,3452.60658888505,17339.3300125462,147.730137462525,164.598462472676,26.3658140106813,173.773534903484,56.9326060453852,1828.90218046193,2239.31198387545,2466.10453484347,2634.71253297809,1595.49598523656,1832.72080321845,2751.16341511061,863.287948406376,1573.36754581133,197.359337347367,484.955308637927,1191.1340362059,2631.82483683904,1955.4432342157,1857.46987808903,2500.85177770505,1464.78915094372,409.788328800929,2813.63710475978,122.174526830079,1453.93197683788,2266.02657304076,291.395310779691
Psychrobacter,4.41327365606623,3.47340614447033,3.07554796327204,2.7374038520164,3.92555866126257,2.66308853429562,3.45147931626967,2.81594631679942,3.20053878602386,2.24122161361099,4.20372162450202,1.72556382690196,24.434920367731,3.47490148157885,3.27009216657553,2.96782358743565,15.3648176561694,2.19050946182208,2.29473050336107,19.1136435683588,2.86794374809564,0.264615743445964,28.2016417737371,29.9114100983403,4.81817474311166,7.32909024780332,0.481323176665581,7.8904399995851,0.818406211902412,1.24703339394667,5.12706135268075,2.85293595639272,3.17640069689337,1.58468381959246,3.86016870328531,22.8059392969527,2.68805787281078,2.8159963234352,5.60071917125477,0.814191717610138,2.72488877472362,2.94040750350655,1.88734291067833,1.8830167862405,3.69827412308047,3.64551622237442,12.3937351212333,2.28000896096545,2.68853092678577,22.4408488715496,26.8206254911448,9.2373713708191
Rothia,2.91389222163347,2.48896483079692,3.65584003181393,1.8756285652705,3.18662997208374,3.25856174693315,2.74315333718448,2.30555604687952,3.9170773202083,3.51767895646228,1.43265849086167,1.3588815136853,13.111934013003,1.64809613126311,2.08578851705898,2.47567193725788,7.44783145928822,2.19050946182208,1.82958242835545,8.13213779676635,2.38067175205997,0.24571461891411,24.7136823498877,21.6371611084813,6.73727824248665,8.00740334071515,0.320882117777054,7.49208768892644,0.711657575567315,2.56918928150458,2.01096752702319,6.4232768608842,1.90882295400165,1.91482628200756,2.68711390299366,16.4131401459164,2.26668663869449,3.53759538131547,7.82432976033856,1.13608146643275,2.26506379398901,5.63335496958927,2.69843242601117,2.75658127470258,5.00176418285474,2.1942206646519,1.8005992534622,1.18419070065647,1.28665408639033,12.0904875591934,12.5247260548271,8.71229973500412
